BSkarner,BEzreal,BDr. Mundo,BTalon,BLulu,RIvern,RTwisted Fate,RSona,RIllaoi,RTwitch
BCaitlyn,BOrianna,BYasuo,BThresh,BXin Zhao,RIllaoi,RAnivia,RLee Sin,RTristana,RMorgana
BJax,BVarus,BMalzahar,BGragas,BThresh,RMiss Fortune,RAurelion Sol,RNautilus,RIvern,RJhin
BCaitlyn,BAnnie,BTahm Kench,BLulu,BGraves,RKarthus,RCho'Gath,RHecarim,RKarma,RVarus
BMiss Fortune,BOrianna,BSwain,BNautilus,BRek'Sai,RBlitzcrank,RJhin,RCassiopeia,RLee Sin,RRumble
BBraum,BCaitlyn,BRengar,BPantheon,BZed,RVel'Koz,RHecarim,REzreal,RThresh,RFiora
BCaitlyn,BLee Sin,BGangplank,BSion,BRyze,RJhin,RKarma,RIvern,RRammus,RYasuo
BKatarina,BAmumu,BDraven,BQuinn,BKarma,RBlitzcrank,RLeBlanc,RDarius,RLucian,RZac
BShaco,BDarius,BRyze,BWarwick,BEzreal,RNami,RLux,RSwain,REvelynn,RJhin
BYasuo,BFiddlesticks,BKha'Zix,BAshe,BFiora,RTwitch,RNami,RIllaoi,RIvern,RVladimir
BCaitlyn,BBard,BTrundle,BHecarim,BXerath,ROrianna,RSwain,RKha'Zix,RLulu,RJhin
BFiora,BJhin,BAhri,BHecarim,BLulu,RJarvan IV,RDr. Mundo,RPantheon,RCassiopeia,RKog'Maw
BTalon,BMorgana,BJhin,BMalphite,BIvern,RGraves,RMiss Fortune,RAhri,RLeona,RShen
BFiddlesticks,BMaster Yi,BAzir,BVarus,BShaco,REzreal,RSyndra,RSoraka,RJarvan IV,RGangplank
BJanna,BHecarim,BLucian,BVeigar,BLeBlanc,RLeona,RJhin,RJax,RAhri,RIvern
BVeigar,BNami,BGraves,BSinged,BEzreal,RCaitlyn,RKarma,RYasuo,RHecarim,RXerath
BTaliyah,BHecarim,BCaitlyn,BSoraka,BMaokai,RRyze,RGragas,RTaric,REzreal,RLee Sin
BZed,BEzreal,BIvern,BMalzahar,BSwain,RJinx,RVi,RLulu,RRyze,RKennen
BZyra,BAshe,BWarwick,BRiven,BHeimerdinger,RMalphite,RKatarina,RNami,RJhin,RIvern
BPantheon,BAnnie,BJinx,BMalphite,BThresh,RAhri,RJanna,RYorick,RYasuo,RVarus
BLulu,BTwisted Fate,BKled,BTwitch,BCho'Gath,RSion,RSinged,RVarus,RZyra,RIvern
BWarwick,BBlitzcrank,BLeBlanc,BOlaf,BMiss Fortune,RTryndamere,RNami,RElise,RTalon,RVarus
BZed,BJanna,BVarus,BNidalee,BGangplank,RJhin,RCho'Gath,RFizz,RHecarim,RLeona
BVel'Koz,BMiss Fortune,BGraves,BMaokai,BJayce,ROrianna,RJhin,RLee Sin,RBard,RYorick
BVel'Koz,BNautilus,BEzreal,BLee Sin,BMalzahar,RZyra,RVayne,RGragas,RTalon,RJayce
BGalio,BOrianna,BLulu,BTwitch,BWarwick,RSyndra,RIllaoi,RCaitlyn,RElise,RJanna
BGalio,BLux,BWarwick,BHecarim,BEzreal,RZyra,RLucian,RElise,RGangplank,RKarma
BNami,BUrgot,BShaco,BTaliyah,BDarius,RGraves,RKha'Zix,RLucian,RKarma,RGragas
BAhri,BJanna,BShen,BCaitlyn,BXin Zhao,RWarwick,RThresh,RGragas,REzreal,RSwain
BLucian,BIvern,BSyndra,BWarwick,BLulu,RVarus,RNami,RDiana,RZyra,RKha'Zix
BKled,BEkko,BJarvan IV,BKarma,BLucian,RTwisted Fate,RShaco,RWarwick,RKog'Maw,RLulu
BGragas,BLux,BIrelia,BBraum,BLucian,RKarma,RJhin,RCamille,RIvern,RFizz
BTeemo,BRengar,BCassiopeia,BEzreal,BKarma,RZyra,RLucian,RVladimir,REkko,RLee Sin
BVladimir,BLee Sin,BNautilus,BBlitzcrank,BLucian,RThresh,RWukong,RZed,REzreal,RGragas
BEzreal,BTryndamere,BBlitzcrank,BLee Sin,BLulu,RGalio,RMalzahar,RJayce,RCaitlyn,RAnnie
BVladimir,BRumble,BLulu,BJayce,BTwitch,RMalzahar,RTryndamere,RAnnie,RMorgana,RGragas
BLucian,BEkko,BLee Sin,BPantheon,BThresh,RRenekton,RBlitzcrank,RKassadin,ROlaf,REzreal
BShaco,BLulu,BYasuo,BMaster Yi,BAkali,RKarma,RKog'Maw,REkko,RLee Sin,RWarwick
BYasuo,BEzreal,BNami,BPoppy,BGragas,RThresh,RNautilus,RLucian,RTwisted Fate,RLee Sin
BTalon,BDarius,BLulu,BLucian,BElise,RVarus,RKha'Zix,RGragas,REkko,RKarma
BGalio,BLux,BNami,BYasuo,BLee Sin,RVarus,RRengar,RWarwick,ROrianna,RMalzahar
BLulu,BKha'Zix,BSyndra,BLucian,BKennen,RKarma,RElise,RGnar,RAshe,RAhri
BLucian,BNautilus,BRengar,BJanna,BZed,RLee Sin,RVladimir,REkko,RThresh,REzreal
BTryndamere,BNidalee,BEzreal,BTeemo,BKennen,RAshe,RGraves,RTwisted Fate,RTrundle,RSoraka
BRumble,BVladimir,BTahm Kench,BKalista,BWarwick,RSyndra,RTaric,REzreal,RHecarim,RJayce
BWarwick,BKassadin,BLucian,BBard,BZac,RLulu,REzreal,RRengar,RRumble,RKatarina
BKatarina,BNami,BCaitlyn,BRenekton,BEvelynn,RKassadin,RGraves,RLulu,RKog'Maw,RNautilus
BAlistar,BNunu,BFiora,BLucian,BOrianna,RLee Sin,REzreal,RJayce,RMiss Fortune,RSyndra
BAlistar,BNunu,BFiora,BLucian,BOrianna,REzreal,REvelynn,RJayce,RKarma,RAhri
BDraven,BLulu,BAkali,BMalzahar,BShaco,ROlaf,RKog'Maw,RJax,RAnivia,RBlitzcrank
BRumble,BIllaoi,BAlistar,BElise,BLucian,RJanna,RKha'Zix,RKog'Maw,RAatrox,RTaliyah
BMalzahar,BDarius,BRengar,BCaitlyn,BTwisted Fate,RTwitch,RZac,RAzir,RRumble,RLulu
BShaco,BBrand,BRenekton,BDiana,BKog'Maw,RSinged,RVladimir,RSoraka,RJhin,RLee Sin
BKog'Maw,BShaco,BZed,BRammus,BKarma,RTwitch,RViktor,RHecarim,RNami,RCamille
BRyze,BSinged,BJax,BKog'Maw,BZac,RGangplank,RJhin,RRengar,RAhri,RLulu
BLulu,BEzreal,BElise,BJayce,BVladimir,RGragas,RDraven,RKarma,RPoppy,RJanna
BLee Sin,BSinged,BEzreal,BLulu,BTaliyah,RShaco,RQuinn,RAhri,RKog'Maw,RKarma
BZac,BCaitlyn,BJanna,BShen,BJayce,RKled,RShaco,RLulu,RRyze,RLucian
BKalista,BAhri,BGraves,BSinged,BBraum,RKarma,RAnivia,RFiora,RLucian,RShaco
BKog'Maw,BKarma,BFiora,BZac,BAzir,RCaitlyn,RNunu,RJanna,ROrianna,RJayce
BViktor,BRumble,BSoraka,BCaitlyn,BZac,RVarus,RSyndra,RBard,RLee Sin,RGragas
BKha'Zix,BAzir,BVarus,BSinged,BSion,RBlitzcrank,RFizz,RFiora,RLee Sin,REzreal
BLee Sin,BJhin,BOrianna,BAlistar,BSinged,RDraven,RCamille,RZed,RElise,RNami
BPantheon,BIvern,BMalzahar,BLucian,BCho'Gath,RVi,RSinged,ROrianna,REzreal,RSoraka
BNautilus,BOrianna,BLulu,BVayne,BZac,RKog'Maw,RKarma,RGraves,REkko,RPantheon
BGragas,BNautilus,BKha'Zix,BJanna,BLucian,RJhin,RRumble,RVi,RLulu,RKled
BLee Sin,BFiora,BBlitzcrank,BEzreal,BTaliyah,RLucian,RTryndamere,RAhri,RMalzahar,RSkarner
BKog'Maw,BFiora,BGragas,BViktor,BLulu,RSoraka,RAnivia,ROlaf,RJhin,RSinged
BJhin,BGragas,BXin Zhao,BJanna,BLux,RLulu,RCamille,RLucian,RKassadin,RKindred
BVeigar,BAnivia,BRengar,BRenekton,BEzreal,RTwitch,RNunu,RGangplank,RSoraka,RLulu
BKog'Maw,BKled,BThresh,BLee Sin,BAhri,RZac,RSinged,RZyra,RJhin,ROrianna
BKog'Maw,BLulu,BSinged,BElise,BLucian,RJayce,RDarius,RVladimir,REzreal,RThresh
BShyvana,BRumble,BLux,BDraven,BBlitzcrank,RVarus,RMalzahar,RLulu,RIrelia,RMaster Yi
BLucian,BViktor,BMalzahar,BRenekton,BRengar,RThresh,RSinged,RCaitlyn,RGragas,RAhri
BLulu,BCaitlyn,BIvern,BVladimir,BFiora,REzreal,RRek'Sai,RAatrox,RNami,RFizz
BLulu,BGaren,BAhri,BXin Zhao,BKog'Maw,RVladimir,RIrelia,RKha'Zix,RLucian,RThresh
BLee Sin,BWarwick,BTwisted Fate,BMiss Fortune,BLulu,RSwain,REzreal,RAhri,RBard,RRengar
BLulu,BFizz,BLucian,BWarwick,BVi,RZed,RNasus,RKog'Maw,RNami,RNidalee
BLucian,BBraum,BKha'Zix,BTalon,BTryndamere,RGangplank,RAhri,REzreal,RJarvan IV,RLulu
BWarwick,BLucian,BZed,BLulu,BPoppy,REzreal,RLee Sin,RMalzahar,RAatrox,RKarma
BKarma,BLucian,BKha'Zix,BKennen,BAnivia,RIvern,RZed,RSinged,RLulu,RCaitlyn
BAhri,BSona,BSivir,BLee Sin,BRiven,RYasuo,REzreal,RAatrox,RNunu,RVel'Koz
BJayce,BGraves,BMiss Fortune,BKarma,BOlaf,RAhri,RVarus,RRumble,RLee Sin,RThresh
BQuinn,BLux,BJanna,BDraven,BRek'Sai,RGraves,RPantheon,RBlitzcrank,RMiss Fortune,RJayce
BJinx,BShen,BKarma,BCassiopeia,BRengar,RRumble,RGraves,RLulu,RKog'Maw,RRyze
BYorick,BGraves,BLux,BEzreal,BSoraka,RNidalee,RNautilus,RThresh,RJhin,RJayce
BMaokai,BLulu,BLucian,BWarwick,BKatarina,RJayce,RKha'Zix,RJanna,RJhin,ROrianna
BMiss Fortune,BEkko,BRiven,BGragas,BMorgana,RKarma,RVarus,RTwisted Fate,RRammus,RDarius
BWarwick,BTwisted Fate,BBlitzcrank,BEzreal,BFiddlesticks,RIvern,RJhin,RLulu,RGragas,RTalon
BDraven,BBraum,BIvern,BAhri,BShen,RRenekton,RSyndra,RZac,RTwitch,RBlitzcrank
BFizz,BEzreal,BCamille,BSona,BFiddlesticks,RIrelia,RRengar,RVayne,RMorgana,RAurelion Sol
BKarma,BVayne,BGalio,BFiora,BAhri,RCamille,RZed,RZac,RLeona,REzreal
BLulu,BRumble,BTwitch,BViktor,BLee Sin,RDraven,RJanna,RVladimir,RAhri,RZac
BLucian,BFizz,BGalio,BAhri,BAshe,RVarus,RThresh,RLee Sin,RLeBlanc,RIrelia
BMaokai,BRumble,BSivir,BFizz,BLulu,RThresh,RElise,ROlaf,RKalista,RZed
BMalzahar,BMaokai,BYasuo,BGalio,BNocturne,RIrelia
BCaitlyn,BRumble,BMorgana,BBlitzcrank,BLee Sin,RRenekton,RZed,RLulu,RTwitch,RKog'Maw
BEzreal,BShaco,BAshe,BGragas,BKatarina,RCamille,RCaitlyn,RKarma,RNidalee,RAhri
BNidalee,BZed,BMalzahar,BLucian,BNautilus,RThresh,REzreal,RVladimir,RVel'Koz,RGraves
BTryndamere,BZed,BIvern,BKarma,BEzreal,RTeemo,RLux,RJhin,RKha'Zix,RMalzahar
BAshe,BZed,BGnar,BElise,BLulu,RKarma,RYasuo,RAnivia,RGraves,RCaitlyn
BVayne,BAnnie,BFizz,BSoraka,BShaco,RZyra,RJanna,RIrelia,RKog'Maw,RHecarim
BHecarim,BRumble,BEzreal,BZed,BBrand,RJanna,RIvern,RGragas,REkko,RTwitch
BEvelynn,BTalon,BVayne,BSion,BZyra,RTwitch,RAhri,RBraum,RDarius,RElise
BShaco,BGangplank,BMordekaiser,BBlitzcrank,BHecarim,RMorgana,RLee Sin,RIrelia,RVayne,REkko
BTalon,BZyra,BZed,BWarwick,BZiggs,REkko,RCamille,RTwitch,RLulu,REzreal
BKha'Zix,BZyra,BZed,BDr. Mundo,BLucian,RTwitch,RNunu,RRumble,REkko,RLulu
BThresh,BJayce,BEzreal,BRenekton,BElise,RWarwick,RLucian,REkko,RZyra,RZed
BZyra,BEkko,BLee Sin,BGaren,BMiss Fortune,RElise,RThresh,RSinged,RZed,RCaitlyn
BKarma,BNunu,BKog'Maw,BVel'Koz,BCamille,RZed,RLee Sin,RTryndamere,RSoraka,RCaitlyn
BZed,BJhin,BCamille,BNautilus,BKarma,REzreal,RLulu,RLee Sin,RShaco,RMalzahar
BLulu,BZed,BElise,BNautilus,BLucian,REkko,REzreal,RKarma,RIvern,RJarvan IV
BBlitzcrank,BCamille,BLee Sin,BVayne,BOrianna,RZed,REkko,RElise,RLucian,RMalzahar
BZed,BShen,BKarma,BIvern,BLucian,RFiora,REzreal,RRiven,RAhri,RBrand
BZyra,BLee Sin,BCaitlyn,BRiven,BZed,RJanna,RRenekton,RFizz,RIvern,RLucian
BGraves,BDraven,BLeona,BNautilus,BViktor,RLucian,RSyndra,RThresh,RKarma,RIvern
BAhri,BLee Sin,BSinged,BLucian,BPantheon,RVarus,RSoraka,RJayce,RZed,RElise
BLee Sin,BYasuo,BJanna,BLucian,BKatarina,RAlistar,REvelynn,REzreal,RRumble,RZed
BLucian,BViktor,BXin Zhao,BBraum,BJayce,RKarma,RRiven,RKha'Zix,RRyze,RDraven
BIrelia,BXerath,BShaco,BLucian,BTahm Kench,RWarwick,RBlitzcrank,RSyndra,RRiven,RMiss Fortune
BNautilus,BAurelion Sol,BThresh,BGraves,BCaitlyn,RAhri,RVarus,RSwain,RMiss Fortune,RHecarim
BKalista,BLee Sin,BSyndra,BPoppy,BJanna,RFizz,RGraves,RCaitlyn,RThresh,RGangplank
BKarma,BEzreal,BHecarim,BKatarina,BGnar,RSoraka,RRenekton,RRyze,REkko,RDraven
BGraves,BGangplank,BVel'Koz,BLucian,BKatarina,RFiora,RLee Sin,RDiana,RDraven,RBlitzcrank
BMalphite,BBlitzcrank,BYasuo,BCaitlyn,BLee Sin,RKatarina,RKha'Zix,RTristana,RGangplank,RKarma
BRyze,BGraves,BGragas,BLucian,BTahm Kench,RBraum,RNautilus,RKindred,RCaitlyn,RAhri
BLucian,BNunu,BJayce,BViktor,BOlaf,RKha'Zix,RRumble,RCaitlyn,RThresh,RZed
BBraum,BZed,BEzreal,BElise,BRumble,RBrand,RSyndra,RGraves,ROlaf,RSwain
BLee Sin,BIllaoi,BLucian,BLeona,BAhri,RViktor,RJhin,RPoppy,RGragas,RRiven
BJhin,BCho'Gath,BLulu,BRengar,BPantheon,RZed,RTristana,RBlitzcrank,RIvern,RRenekton
BEkko,BCaitlyn,BLulu,BHecarim,BYasuo,RJarvan IV,RMalphite,RZyra,REzreal,RZed
BJhin,BHecarim,BZed,BTryndamere,BKarma,RSoraka,RRumble,RVladimir,RAshe,RRengar
BTryndamere,BThresh,BViktor,BDraven,BGraves,RYasuo,RRengar,RCaitlyn,RSyndra,RKarma
BThresh,BVolibear,BGalio,BEzreal,BElise,RRiven,RKarma,RZed,RMordekaiser,RHecarim
BBlitzcrank,BJhin,BFiora,BOlaf,BViktor,REzreal,RTeemo,RThresh,RZed,RIrelia
BLulu,BTwitch,BJayce,BViktor,BElise,ROrianna,RHecarim,RSwain,RDraven,RNami
BMordekaiser,BBlitzcrank,BLee Sin,BTalon,BGangplank,RLeBlanc,RVolibear,RWarwick,RVarus,RMalzahar
BLee Sin,BMordekaiser,BBlitzcrank,BVel'Koz,BFiora,RZed,RCorki,RIrelia,RGraves,RKarma
BLeona,BMiss Fortune,BZed,BGraves,BEkko,RKatarina,RTahm Kench,RTalon,REzreal,RGragas
BWarwick,BDraven,BLee Sin,BNami,BXerath,RJayce,RElise,RSoraka,RAurelion Sol,RVarus
BNidalee,BEzreal,BRenekton,BLulu,BZed,RThresh,RNautilus,RLee Sin,RLeBlanc,RDraven
BJanna,BCamille,BRyze,BJhin,BLee Sin,RNidalee,RDraven,RYasuo,RMaokai,RLeona
BDraven,BAnnie,BGraves,BJanna,BFiora,RMiss Fortune,RKha'Zix,RZed,RNautilus,RSoraka
BPantheon,BSivir,BShaco,BLeBlanc,BFiddlesticks,REzreal,RLissandra,RThresh,ROlaf,RZed
BZed,BSwain,BJhin,BThresh,BGraves,RAnnie,RKarma,RWarwick,RTeemo,RVarus
BVarus,BGraves,BViktor,BMalzahar,BRenekton,RWarwick,RDiana,RGragas,RDraven,RNami
BLux,BGragas,BKarma,BJhin,BJax,RJayce,RKassadin,RThresh,RLee Sin,RSivir
BAnnie,BDraven,BHeimerdinger,BIvern,BJanna,RKled,RVarus,RKarma,RZac,RAzir
BKled,BShaco,BZac,BVarus,BKennen,RDraven,RJanna,RAnnie,RGraves,RJarvan IV
BIvern,BSwain,BLulu,BDraven,BKatarina,RJayce,REkko,RJhin,RTwitch,RLeona
BFiora,BJhin,BSyndra,BHecarim,BThresh,RJanna,RDraven,RElise,RRyze,RTryndamere
BTryndamere,BElise,BDraven,BMalzahar,BSyndra,RJanna,RCamille,RZed,REzreal,RHecarim
BJhin,BJanna,BElise,BPoppy,BZed,RFiora,RMiss Fortune,RMorgana,RJax,REzreal
BLeona,BKha'Zix,BMiss Fortune,BCamille,BSyndra,RKatarina,RPantheon,RElise,RThresh,RVarus
BZilean,BCamille,BNidalee,BThresh,BDraven,RKarma,RMiss Fortune,REvelynn,RRenekton,RViktor
BEzreal,BNidalee,BZed,BJayce,BBlitzcrank,RLulu,RGraves,RTalon,RJhin,RWarwick
BGangplank,BDraven,BJanna,BVi,BWarwick,RPoppy,RRyze,RNocturne,RJhin,RTrundle
BIvern,BZed,BThresh,BFizz,BCaitlyn,RLee Sin,RKennen,RKarma,RVarus,RKatarina
BLulu,BHeimerdinger,BKha'Zix,BSivir,BZed,RTryndamere,RGraves,RJayce,RThresh,RJhin
BGragas,BLux,BJhin,BTrundle,BKha'Zix,RBlitzcrank,RFiora,RZed,RLucian,REkko
BLucian,BLulu,BNautilus,BGragas,BAhri,RThresh,RGangplank,RElise,RTalon,RTwitch
BJhin,BKarma,BGraves,BWukong,BGragas,RNasus,RKha'Zix,RAnnie,RLucian,RThresh
BCamille,BKha'Zix,BKalista,BBraum,BOrianna,RVel'Koz,RAlistar,RCaitlyn,RRenekton,RIvern
BVayne,BMiss Fortune,BOlaf,BKarma,BRiven,RCaitlyn,RShen,ROrianna,RLee Sin,RZyra
BDraven,BRenekton,BElise,BZilean,BLucian,REzreal,RKarma,RPoppy,RGangplank,RGragas
BKha'Zix,BOrianna,BIrelia,BLucian,BThresh,RGragas,RAhri,RDraven,RKarma,RDarius
BEzreal,BKled,BTwisted Fate,BLee Sin,BKarma,RThresh,RKarthus,RRenekton,RLucian,RNidalee
BRammus,BGalio,BXerath,BCaitlyn,BDarius,REzreal,RKarma,RAhri,RKled,RGraves
BDarius,BVeigar,BDraven,BLee Sin,BLulu,RFizz,REzreal,RKarma,RRengar,RGragas
BKennen,BLulu,BRengar,BLucian,BFizz,RKarma,RLee Sin,REzreal,ROrianna,RNautilus
BTaliyah,BRenekton,BNidalee,BEzreal,BZed,RGalio,RXerath,RRek'Sai,RRumble,RAshe
BJayce,BRumble,BLee Sin,BMorgana,BTwitch,RFizz,REzreal,RRengar,RKarma,RTalon
BBlitzcrank,BOrianna,BJhin,BJayce,BHecarim,RKatarina,RLucian,RGalio,RGragas,RIllaoi
BFizz,BGragas,BVayne,BLulu,BRenekton,RGnar,RGalio,RWarwick,RAurelion Sol,REzreal
BEzreal,BRengar,BTahm Kench,BSyndra,BMalphite,RLucian,RRenekton,RNidalee,ROrianna,RLulu
BOlaf,BLeBlanc,BDraven,BLulu,BAnnie,RKatarina,RAshe,RSoraka,RLee Sin,RGalio
BNautilus,BCaitlyn,BSoraka,BGraves,BZed,RNidalee,RRenekton,RFizz,RLucian,RBraum
BNautilus,BPantheon,BIvern,BEzreal,BKarma,RGalio,RRengar,RTahm Kench,RMaokai,RMiss Fortune
BNautilus,BVarus,BGalio,BVi,BEkko,RTaric,RDiana,RDraven,RFiora,RKha'Zix
BKled,BOrianna,BEzreal,BLee Sin,BBlitzcrank,RRek'Sai,RLucian,RGalio,RNautilus,RVladimir
BKarma,BEvelynn,BJhin,BRenekton,BMorgana,RRumble,RLee Sin,RLucian,RLulu,RTwisted Fate
BEkko,BFiora,BCaitlyn,BSoraka,BLee Sin,RFizz,RGalio,RRengar,RCassiopeia,RJhin
BRiven,BAhri,BTwitch,BSoraka,BElise,RRenekton,RGalio,RVladimir,RLucian,RGragas
BLucian,BThresh,BNidalee,BGangplank,BAhri,RJayce,RKalista,ROrianna,RKha'Zix,RGalio
BEzreal,BFizz,BKha'Zix,BKarma,BViktor,RCaitlyn,ROrianna,RVi,RLulu,RThresh
BTalon,BCho'Gath,BLucian,BKha'Zix,BFiddlesticks,REzreal,RGalio,RFizz,RAnivia,RMaster Yi
BSoraka,BVarus,BGragas,BViktor,BNidalee,RLucian,RKarma,RElise,RUrgot,RVel'Koz
BTaliyah,BNami,BLucian,BGragas,BLee Sin,RPoppy,RViktor,RAshe,RGalio,RElise
BLulu,BGnar,BGalio,BRammus,BCaitlyn,RCamille,RAshe,RThresh,RAurelion Sol,RJax
BGraves,BBard,BEzreal,BFiora,BEkko,RLeBlanc,RGalio,RElise,RAshe,RJax
BThresh,BJayce,BOrianna,BIvern,BCaitlyn,RLucian,RMaster Yi,RAhri,RGalio,RGragas
BAnnie,BLulu,BIvern,BLucian,BGnar,RNautilus,RVladimir,RGalio,RTwitch,RShaco
BElise,BTwitch,BLeBlanc,BLulu,BJayce,RRenekton,RKarma,RAhri,REzreal,RIvern
BKog'Maw,BHeimerdinger,BKled,BGalio,BElise,RLee Sin,RAhri,RJarvan IV,RThresh,RLucian
BRiven,BHecarim,BVladimir,BGalio,BDraven,RGragas,RGangplank,RTalon,RBrand,RSivir
BMalzahar,BEkko,BRenekton,BGraves,BTwitch,RSona,RLucian,RWarwick,RGalio,RYorick
BAhri,BGragas,BEzreal,BJarvan IV,BAshe,RKled,RTaliyah,RLucian,RSyndra,RKha'Zix
BKatarina,BKarma,BFiora,BGraves,BCaitlyn,RShen,REzreal,RMaster Yi,RLulu,RDiana
BSejuani,BTalon,BEzreal,BGragas,BLulu,RSion,RAshe,RMaster Yi,RMorgana,RJanna
BBraum,BDarius,BTwitch,BZiggs,BJayce,RLux,RQuinn,RLulu,REzreal,RRenekton
BAhri,BHecarim,BThresh,BLucian,BDarius,RCaitlyn,RWarwick,RTaliyah,RAatrox,RLulu
BTeemo,BMalzahar,BAnivia,BLee Sin,BJhin,RTalon,RCaitlyn,RThresh,RElise,RSinged
BVladimir,BEzreal,BRengar,BThresh,BJarvan IV,RBlitzcrank,RCamille,RLucian,RRyze,RVi
BKarma,BJarvan IV,BEzreal,BShaco,BVladimir,RRyze,RLee Sin,RBraum,RCamille,RCaitlyn
BLee Sin,BZed,BGragas,BMalzahar,BKog'Maw,RLulu,REzreal,RRenekton,RKatarina,RNidalee
BTryndamere,BLucian,BBraum,BJayce,BLee Sin,RLeona,RElise,RFizz,RJhin,RTalon
BAlistar,BLee Sin,BVarus,BJayce,BVladimir,RCassiopeia,RPantheon,RBlitzcrank,RRek'Sai,REzreal
BLee Sin,BEzreal,BPoppy,BLulu,BEkko,RRenekton,RLucian,REvelynn,RBraum,RAhri
BNidalee,BLulu,BKennen,BEzreal,BRiven,RViktor,RLucian,RJax,RKarma,RLee Sin
BLulu,BOlaf,BAnnie,BLucian,BGangplank,RKha'Zix,RCaitlyn,RSona,RAhri,RPantheon
BAhri,BJayce,BBard,BCaitlyn,BLee Sin,RBlitzcrank,REzreal,ROlaf,RMaokai,RVladimir
BMalzahar,BCaitlyn,BVladimir,BLee Sin,BRenekton,RSona,RAhri,RZed,ROlaf,RJhin
BRiven,BLeona,BZiggs,BJarvan IV,BAhri,RLulu,RKatarina,RZac,RPoppy,RLucian
BDarius,BAhri,BZac,BLulu,BEzreal,RVayne,RSona,RHeimerdinger,RWarwick,RZed
BAhri,BShaco,BCamille,BNami,BCaitlyn,RJhin,RGragas,RKarma,RJayce,RRyze
BEzreal,BLulu,BKled,BHecarim,BKayle,RLee Sin,RSyndra,RZed,RThresh,RLucian
BJayce,BCaitlyn,BIvern,BBrand,BAhri,RVladimir,RElise,RThresh,REzreal,RNidalee
BLee Sin,BLucian,BThresh,BTahm Kench,BJayce,RXin Zhao,RGangplank,ROrianna,RLulu,RKog'Maw
BTristana,BKarma,BViktor,BKha'Zix,BFiora,RGangplank,RMalzahar,RDraven,RYasuo,RZac
BHecarim,BSyndra,BKalista,BLulu,BYasuo,RKarma,RGragas,REkko,REzreal,RVladimir
BKha'Zix,BCaitlyn,BAurelion Sol,BKarma,BSwain,RLucian,RMorgana,RCassiopeia,RLee Sin,RJarvan IV
BThresh,BPantheon,BAhri,BEzreal,BNunu,RLucian,RKha'Zix,RCamille,RCassiopeia,RAlistar
BOlaf,BAhri,BEzreal,BPoppy,BJanna,RElise,RTryndamere,RNami,RAshe,RCamille
BTalon,BKarma,BKatarina,BKha'Zix,BEzreal,RFiora,RLulu,RRyze,RElise,RTwitch
BGragas,BThresh,BRiven,BAhri,BEzreal,RJhin,RShen,RSoraka,RViktor,RLee Sin
BRiven,BMalzahar,BUrgot,BShen,BKatarina,RLulu,RTwitch,RKassadin,RHecarim,RTeemo
BKog'Maw,BShaco,BBrand,BKarma,BJayce,RPoppy,RNami,RIvern,RXerath,REzreal
BLee Sin,BGragas,BOrianna,BCaitlyn,BLulu,RNidalee,RJayce,RBraum,RLucian,RNautilus
BSyndra,BElise,BJayce,BBraum,BLucian,RRengar,RNami,RHeimerdinger,RRenekton,RCaitlyn
BLee Sin,BSyndra,BEzreal,BShen,BZyra,ROrianna,ROlaf,RCamille,RBraum,RLucian
BJax,BJanna,BVayne,BAhri,BIvern,RDiana,RBraum,REzreal,RNocturne,RNautilus
BIvern,BKatarina,BWukong,BEzreal,BKarma,RRumble,RBlitzcrank,RRyze,RLee Sin,RKalista
BOlaf,BLulu,BTalon,BLucian,BNautilus,RShen,RJayce,RDraven,RZac,RJanna
BSyndra,BEzreal,BBlitzcrank,BKennen,BOlaf,ROrianna,RLucian,RNami,RLee Sin,RRumble
BCamille,BLucian,BBraum,BOrianna,BWarwick,RNautilus,REzreal,RZac,RKarma,RTalon
BCassiopeia,BSoraka,BVayne,BLee Sin,BRiven,RTryndamere,ROrianna,RRengar,RLucian,RBraum
BLee Sin,BCassiopeia,BJayce,BEzreal,BBraum,RLucian,RAhri,RNidalee,RJanna,RFiora
BElise,BAnivia,BRenekton,BKarma,BLucian,REzreal,RBlitzcrank,RFizz,RYasuo,ROlaf
BLucian,BJanna,BTalon,BRiven,BNidalee,RAnivia,RElise,RJhin,RMalzahar,RYasuo
BRumble,BLulu,BLucian,BNautilus,BGangplank,ROrianna,REzreal,REvelynn,RKennen,RMalzahar
BGragas,BKatarina,BJayce,BNami,BEzreal,RKarma,RLee Sin,RJhin,RShen,RSyndra
BLee Sin,BCassiopeia,BFiora,BCaitlyn,BThresh,ROrianna,RLucian,REvelynn,RKennen,RMalzahar
BKarma,BOrianna,BDiana,BPoppy,BLucian,RNautilus,REzreal,ROlaf,RKassadin,RMalzahar
BKha'Zix,BTalon,BRumble,BZiggs,BKarma,RThresh,ROrianna,RNautilus,RLee Sin,RJhin
BPantheon,BGragas,BLucian,BJayce,BRyze,RLee Sin,RJhin,RMalzahar,REkko,RRenekton
BOlaf,BEzreal,BLulu,BSwain,BRyze,RLucian,RSyndra,RCamille,RNami,RElise
BMalzahar,BRek'Sai,BPoppy,BJhin,BKarma,REzreal,RCassiopeia,RRiven,RVel'Koz,RRumble
BElise,BEzreal,BEkko,BKarma,BSwain,RKatarina,RRumble,RSoraka,RCaitlyn,RShyvana
